发布日期,单位净值,累计净值,净值增长率(%),申购状态,赎回状态
2025-12-25,0.8013,0.8013,0.78,开放申购,开放赎回
2025-12-24,0.7951,0.7951,0.73,开放申购,开放赎回
2025-12-23,0.7893,0.7893,2.11,开放申购,开放赎回
2025-12-22,0.7730,0.7730,1.54,开放申购,开放赎回
2025-12-19,0.7613,0.7613,0.95,开放申购,开放赎回
2025-12-18,0.7541,0.7541,-2.51,开放申购,开放赎回
2025-12-17,0.7735,0.7735,3.20,开放申购,开放赎回
2025-12-16,0.7495,0.7495,-2.32,开放申购,开放赎回
2025-12-15,0.7673,0.7673,-1.92,开放申购,开放赎回
2025-12-12,0.7823,0.7823,0.12,开放申购,开放赎回
2025-12-11,0.7814,0.7814,-1.15,开放申购,开放赎回
2025-12-10,0.7905,0.7905,-0.83,开放申购,开放赎回
2025-12-09,0.7971,0.7971,-0.66,开放申购,开放赎回
2025-12-08,0.8024,0.8024,1.79,开放申购,开放赎回
2025-12-05,0.7883,0.7883,0.83,开放申购,开放赎回
2025-12-04,0.7818,0.7818,0.62,开放申购,开放赎回
2025-12-03,0.7770,0.7770,-1.36,开放申购,开放赎回
2025-12-02,0.7877,0.7877,-1.36,开放申购,开放赎回
2025-12-01,0.7986,0.7986,0.26,开放申购,开放赎回
2025-11-28,0.7965,0.7965,1.37,开放申购,开放赎回
2025-11-27,0.7857,0.7857,0.29,开放申购,开放赎回
2025-11-26,0.7834,0.7834,0.24,开放申购,开放赎回
2025-11-25,0.7815,0.7815,2.08,开放申购,开放赎回
2025-11-24,0.7656,0.7656,-0.13,开放申购,开放赎回
2025-11-21,0.7666,0.7666,-5.72,开放申购,开放赎回
2025-11-20,0.8131,0.8131,-1.78,开放申购,开放赎回
2025-11-19,0.8278,0.8278,0.24,开放申购,开放赎回
2025-11-18,0.8258,0.8258,-4.22,开放申购,开放赎回
2025-11-17,0.8622,0.8622,0.79,开放申购,开放赎回
2025-11-14,0.8554,0.8554,-2.23,开放申购,开放赎回
2025-11-13,0.8749,0.8749,5.35,开放申购,开放赎回
2025-11-12,0.8305,0.8305,-2.03,开放申购,开放赎回
2025-11-11,0.8477,0.8477,-0.32,开放申购,开放赎回
2025-11-10,0.8504,0.8504,-2.10,开放申购,开放赎回
2025-11-07,0.8686,0.8686,1.11,开放申购,开放赎回
2025-11-06,0.8591,0.8591,1.85,开放申购,开放赎回
2025-11-05,0.8435,0.8435,3.48,开放申购,开放赎回
2025-11-04,0.8151,0.8151,-3.14,开放申购,开放赎回
2025-11-03,0.8415,0.8415,-0.08,开放申购,开放赎回
2025-10-31,0.8422,0.8422,-0.38,开放申购,开放赎回
2025-10-30,0.8454,0.8454,0.54,开放申购,开放赎回
2025-10-29,0.8409,0.8409,6.15,开放申购,开放赎回
2025-10-28,0.7922,0.7922,0.64,开放申购,开放赎回
2025-10-27,0.7872,0.7872,0.33,开放申购,开放赎回
2025-10-24,0.7846,0.7846,2.78,开放申购,开放赎回
2025-10-23,0.7634,0.7634,1.14,开放申购,开放赎回
2025-10-22,0.7548,0.7548,-1.55,开放申购,开放赎回
2025-10-21,0.7667,0.7667,1.62,开放申购,开放赎回
2025-10-20,0.7545,0.7545,2.08,开放申购,开放赎回
2025-10-17,0.7391,0.7391,-4.96,开放申购,开放赎回
2025-10-16,0.7777,0.7777,1.01,开放申购,开放赎回
2025-10-15,0.7699,0.7699,3.37,开放申购,开放赎回
2025-10-14,0.7448,0.7448,-3.77,开放申购,开放赎回
2025-10-13,0.7740,0.7740,-0.46,开放申购,开放赎回
2025-10-10,0.7776,0.7776,-6.54,开放申购,开放赎回
2025-10-09,0.8320,0.8320,0.42,开放申购,开放赎回
2025-09-30,0.8285,0.8285,2.31,开放申购,开放赎回
2025-09-29,0.8098,0.8098,4.32,开放申购,开放赎回
2025-09-26,0.7763,0.7763,-1.62,开放申购,开放赎回
2025-09-25,0.7891,0.7891,1.14,开放申购,开放赎回
2025-09-24,0.7802,0.7802,3.43,开放申购,开放赎回
2025-09-23,0.7543,0.7543,2.10,开放申购,开放赎回
2025-09-22,0.7388,0.7388,0.75,开放申购,开放赎回
2025-09-19,0.7333,0.7333,-1.17,开放申购,开放赎回
2025-09-18,0.7420,0.7420,-0.20,开放申购,开放赎回
2025-09-17,0.7435,0.7435,1.70,开放申购,开放赎回
2025-09-16,0.7311,0.7311,0.99,开放申购,开放赎回
2025-09-15,0.7239,0.7239,1.91,开放申购,开放赎回
2025-09-12,0.7103,0.7103,-0.77,开放申购,开放赎回
2025-09-11,0.7158,0.7158,2.68,开放申购,开放赎回
2025-09-10,0.6971,0.6971,-1.06,开放申购,开放赎回
2025-09-09,0.7046,0.7046,-0.49,开放申购,开放赎回
2025-09-08,0.7081,0.7081,1.68,开放申购,开放赎回
2025-09-05,0.6964,0.6964,9.38,开放申购,开放赎回
2025-09-04,0.6367,0.6367,0.09,开放申购,开放赎回
2025-09-03,0.6361,0.6361,2.88,开放申购,开放赎回
2025-09-02,0.6183,0.6183,-0.06,开放申购,开放赎回
2025-09-01,0.6187,0.6187,0.96,开放申购,开放赎回
2025-08-29,0.6128,0.6128,4.11,开放申购,开放赎回
2025-08-28,0.5886,0.5886,1.73,开放申购,开放赎回
2025-08-27,0.5786,0.5786,-0.77,开放申购,开放赎回
2025-08-26,0.5831,0.5831,-0.83,开放申购,开放赎回
