发布日期,单位净值,累计净值,净值增长率(%),申购状态,赎回状态
2025-09-25,1.3584,1.3854,-0.96,开放申购,开放赎回
2025-09-24,1.3716,1.3986,-0.28,开放申购,开放赎回
2025-09-23,1.3755,1.4025,0.92,开放申购,开放赎回
2025-09-22,1.3630,1.3900,-1.05,开放申购,开放赎回
2025-09-19,1.3774,1.4044,0.07,开放申购,开放赎回
2025-09-18,1.3764,1.4034,-1.52,开放申购,开放赎回
2025-09-17,1.3977,1.4247,-0.23,开放申购,开放赎回
2025-09-16,1.4009,1.4279,-0.81,开放申购,开放赎回
2025-09-15,1.4124,1.4394,-1.04,开放申购,开放赎回
2025-09-12,1.4272,1.4542,-1.20,开放申购,开放赎回
2025-09-11,1.4446,1.4716,0.24,开放申购,开放赎回
2025-09-10,1.4411,1.4681,0.74,开放申购,开放赎回
2025-09-09,1.4305,1.4575,1.02,开放申购,开放赎回
2025-09-08,1.4160,1.4430,-0.48,开放申购,开放赎回
2025-09-05,1.4228,1.4498,-0.13,开放申购,开放赎回
2025-09-04,1.4247,1.4517,0.30,开放申购,开放赎回
2025-09-03,1.4204,1.4474,-1.12,开放申购,开放赎回
2025-09-02,1.4365,1.4635,1.76,开放申购,开放赎回
2025-09-01,1.4116,1.4386,-0.96,开放申购,开放赎回
2025-08-29,1.4253,1.4523,-0.88,开放申购,开放赎回
2025-08-28,1.4379,1.4649,0.64,开放申购,开放赎回
2025-08-27,1.4287,1.4557,-1.54,开放申购,开放赎回
2025-08-26,1.4510,1.4780,-0.89,开放申购,开放赎回
